vr_id,vendor_id,vr_productcode,vr_minqty,vr_maxqty,vr_price,vr_partno,vr_deactivate_until,lastmodified,lastmodby
"170","100","245777","1","",".0100","245777","","2025-04-10 11:47:00","1"
"171","100","246230","1","",".0100","246230","","2025-04-10 11:47:00","1"
"172","100","246231","1","",".0100","246231","","2025-04-10 11:47:00","1"
"173","100","246465","1","",".0100","246465","","2025-04-10 11:47:00","1"
"174","100","246469","1","",".0100","246469","","2025-04-10 11:47:00","1"
"175","100","246655","1","",".0100","246655","","2025-04-10 11:47:00","1"
"176","100","248516","1","",".0100","248516","","2025-04-10 11:47:00","1"
"4014","11","2495","1","","2.9100","AAADMS-2495","","",""
"4018","11","2496","1","","2.9100","AAADMS-2496 -D/C","","",""
"4139","10","254D","1","","11.3600","254D","","",""
"4138","10","255","1","","4.2200","255","","",""
"1975","100","260-001","1","",".0100","260-001","","2025-04-10 11:47:00","1"
"177","100","260040","1","",".0100","260040","","2025-04-10 11:47:00","1"
"4079","11","260508","1","","150.0000","260508","","2026-01-21 18:33:00","1"
"178","100","262136","1","",".0100","262136","","2025-04-10 11:47:00","1"
"3838","55","262159","1","","1773.0000","262159 -#0","","2025-04-10 11:47:00","1"
"3642","55","262529","1","","531.5200","262529 -#0","","2025-04-10 11:47:00","1"
"180","100","262822","1","",".0100","262822","","2025-04-10 11:47:00","1"
"181","100","264612","1","",".0100","264612","","2025-04-10 11:47:00","1"
"4128","10","265","1","","1.5300","265","","",""
"182","100","265154","1","",".0100","265154","","2025-04-10 11:47:00","1"
"183","100","265265","1","",".0100","265265","","2025-04-10 11:47:00","1"
"184","100","265712","1","",".0100","265712","","2025-04-10 11:47:00","1"
"185","100","265730","1","",".0100","265730","","2025-04-10 11:47:00","1"
"4129","10","266","1","","2.0100","266","","",""
"4135","10","267","1","","4.9200","267","","",""
"4136","10","269","1","","5.4700","269","","",""
"4141","10","270","1","","4.5400","270","","",""
"4142","10","271","1","","5.4800","271","","",""
"1838","11","273499","1","",".0100","273499","","2025-04-10 11:47:00","1"
"922","100","2810-3077CP-AL","1","",".0100","2810-3077CP-AL","","2025-04-10 11:47:00","1"
"923","100","2810-3077OP","1","",".0100","2810-3077OP","","2025-04-10 11:47:00","1"
"924","100","2810-3077OPCM","1","",".0100","2810-3077OPCM","","2025-04-10 11:47:00","1"
"4095","11","29A-W","1","","5.7200","29A-W (SEC LK)","","",""
"3427","77","2WIRE","1","","47.7200","2WIRE","","2025-04-10 11:47:00","1"
"2091","100","3-2-4567L","1","",".0100","3-2-4567L","","2025-04-10 11:47:00","1"
"996","100","3-2-4567R","1","",".0100","3-2-4567R","","2025-04-10 11:47:00","1"
"2090","100","3/2/2002","1","",".0100","3/2/2002","","2025-04-10 11:47:00","1"
"3735","55","30-02-200","1","","8.5000","30-02-200 -#309","","2025-04-10 11:47:00","1"
"187","100","30-02-202","1","",".0100","30-02-202","","2025-04-10 11:47:00","1"
"3221","55","30-02-216","1","","21.2800","30-02-216 -#216","","2025-04-10 11:47:00","1"
"2579","55","30-06-101","1","","53.5500","30-06-101 -#60","","2025-04-10 11:47:00","1"
"3201","55","30-06-102","1","","146.9900","30-06-102 -#61","","2025-04-10 11:47:00","1"
"3992","55","30-06-103","1","","318.7500","30-06-103 -#276R","","",""
"3993","55","30-06-104","1","","318.7500","30-06-104 -#276L","","",""
"1293","100","30-06-202","1","",".0100","30-06-202","","2025-04-10 11:47:00","1"
"3202","55","30-06-211","1","","121.5700","30-06-211/30-15-202 -#61M","","2025-04-10 11:47:00","1"
"1285","100","30-06-213","1","",".0100","30-06-213","","2025-04-10 11:47:00","1"
"1286","100","30-06-216","1","",".0100","30-06-216","","2025-04-10 11:47:00","1"
"3577","55","30-06-217","1","","146.9900","30-06-102 -#61 PAINT DK BRZ","","2025-04-10 11:47:00","1"
"1289","100","30-06-223","1","",".0100","30-06-223","","2025-04-10 11:47:00","1"
"3203","55","30-15-202","1","","49.7400","30-15-202 -#598","","2025-04-10 11:47:00","1"
"3204","55","30-15-224","1","","43.6200","30-15-224 -#394","","2025-04-10 11:47:00","1"
"2230","11","30.0345","1","",".0100","30.0345","","2025-04-10 11:47:00","1"
"3954","11","30.0385","1","","2.5800","30.0385 - BEA","","",""
"3955","11","30.0388","1","","16.9200","30.0388 - BEA","","",""
"4038","33","30.5558","1","","42.3000","30.5558","","",""
"1839","11","303379","1","",".0100","303379","","2025-04-10 11:47:00","1"
"4019","11","3044","1","","2.9100","AAADMS-3044 -D/C","","",""
"4089","100","31-0944","1","","20.0900","31-0944","","",""
"4090","100","31-0945","1","","17.3200","31-0945","","",""
"1520","100","310258","1","",".0100","310258","","2025-04-10 11:47:00","1"
"2729","11","310373","1","","17.1800","310373 -#1330","","2025-04-10 11:47:00","1"
"2152","11","31050","1","",".0100","31050","","2025-04-10 11:47:00","1"
"3248","55","311375","1","","99.3100","311375 -#252C","","2025-04-10 11:47:00","1"
"1495","100","311594","1","",".0100","311594","","2025-04-10 11:47:00","1"
"3121","55","311652","1","","60.7800","311652 -#267","","2025-04-10 11:47:00","1"
"3467","55","311727","1","","49.6400","311727 -#779","","2025-04-10 11:47:00","1"
"190","100","311730","1","",".0100","311730","","2025-04-10 11:47:00","1"
"1840","11","311901","1","",".0100","311901","","2025-04-10 11:47:00","1"
"1497","100","312143","1","",".0100","312143","","2025-04-10 11:47:00","1"
"3122","55","312249","1","","199.5700","312249 -#269R","","2025-04-10 11:47:00","1"
"3123","55","312250","1","","199.5700","312250 -#269L","","2025-04-10 11:47:00","1"
"2699","55","312251","1","","204.8500","312251 -#268","","2026-05-22 16:51:00","1"
"4153","11","312462","1","","42.9000","312462 -AEW PARTED OUT","","",""
"3574","55","312717RND","1","","96.0500","312717RND -#270 ROUND","","2025-04-10 11:47:00","1"
"1775","100","312728R","1","",".0100","312728R","","2025-04-10 11:47:00","1"
"4154","11","312729","1","","19.0000","312729 -E&L","","",""
"4078","11","312729S","1","","36.1200","414011 -D/C","","",""
"3186","55","312847","1","","146.0500","917312847 -#1674","","2025-04-10 11:47:00","1"
"3124","55","312892","1","","17.7300","312892 -#273","","2025-04-10 11:47:00","1"
"3125","55","312903-1","1","","132.6000","312903-1 -#1372","","2026-08-03 14:46:00","3294"
"2542","55","312976","1","","83.3000","312976 -#1072","","2026-08-03 15:05:00","3294"
"3912","100","312987","1","",".0100","312987","","2025-04-10 11:47:00","1"
"2972","11","313034","1","",".0100","313034","","2025-04-10 11:47:00","1"
"3127","55","313105","1","","422.4500","313105 -#1184","","2026-05-20 13:17:00","1"
"199","100","313126-1","1","",".0100","313126-1","","2025-04-10 11:47:00","1"
"2056","11","313150","1","",".0100","313150","","2025-04-10 11:47:00","1"
"3128","55","313160","1","","147.0500","313160 -#1142","","2025-04-10 11:47:00","1"
"3648","55","313161","1","","172.5500","313161 -#1854","","2025-05-16 09:50:00","1"
"202","100","313180","1","",".0100","313180","","2025-04-10 11:47:00","1"
"2757","11","313185PL","1","","9.5600","313185PL","","2025-04-10 11:47:00","1"
"3249","55","313229","1","","144.5100","313229 -#1093","","2025-04-10 11:47:00","1"
"205","100","313242","1","",".0100","313242","","2025-04-10 11:47:00","1"
"2784","55","313367","1","","218.5800","313367 -#1357","","2025-04-10 11:47:00","1"
"1628","100","313399","1","",".0100","313399","","2025-04-10 11:47:00","1"
"3130","55","313421","1","","69.5200","313421 -#1331","","2025-04-10 11:47:00","1"
"2026","11","313528","1","","451.0000","313528 -#2047","","2025-04-10 11:47:00","1"
"1534","100","313562","1","",".0100","313562","","2025-04-10 11:47:00","1"
"1535","100","313563","1","",".0100","313563","","2025-04-10 11:47:00","1"
"3873","55","313576","1","","76.5000","313576 -#2019","","2025-04-10 11:47:00","1"
"1841","11","313578","1","",".0100","313578","","2025-04-10 11:47:00","1"
"207","100","313651","1","",".0100","313651","","2025-04-10 11:47:00","1"
"3131","55","313664","1","","116.3000","313664 -#1248","","2025-04-10 11:47:00","1"
"2007","11","313710","1","",".0100","313710 =DUAL OPTEX","","2025-05-10 13:29:00","1"
"209","100","313719","1","",".0100","313719","","2025-04-10 11:47:00","1"
"210","100","313720","1","",".0100","313720","","2025-04-10 11:47:00","1"
"3132","55","313735","1","","106.3700","313735 -#1492","","2025-04-10 11:47:00","1"
"1938","11","313852","1","",".0100","313852","","2025-04-10 11:47:00","1"
"1507","100","313872","1","",".0100","313872","","2025-04-10 11:47:00","1"
"1508","100","313873","1","",".0100","313873","","2025-04-10 11:47:00","1"
"3228","55","313874","1","","218.9900","313874 -#1366","","2025-04-10 11:47:00","1"
"3251","55","313875","1","","172.2200","313875 -#1141R","","2025-04-10 11:47:00","1"
"3252","55","313876","1","","172.2200","313876 -#1141L","","2025-04-10 11:47:00","1"
"3074","55","313904","1","","206.5800","313904 -#1433","","2025-04-10 11:47:00","1"
"215","100","313918","1","",".0100","313918","","2025-04-10 11:47:00","1"
"216","100","313920","1","",".0100","313920","","2025-04-10 11:47:00","1"
"3075","55","313921","1","","324.3600","313921 -#1393","","2025-04-10 11:47:00","1"
"3110","11","313923-1","1","","126.1600","313923-1","","2025-04-10 11:47:00","1"
"1842","11","313928","1","",".0100","313928","","2025-04-10 11:47:00","1"
"218","100","313941-XX","1","",".0100","313941-XX","","2025-04-10 11:47:00","1"
"3911","55","313943","1","","42.5000","312987/313943 -#913","","2025-04-10 11:47:00","1"
"220","100","313943-1","1","",".0100","313943-1","","2025-04-10 11:47:00","1"
"4025","55","313959","1","","734.0000","313959 -#2059","","",""
"221","100","313979","1","",".0100","313979","","2025-04-10 11:47:00","1"
"3622","11","313984","1","","80.0000","313984 -#0","","2025-04-10 11:47:00","1"
"4000","11","313985-1","1","","556.7500","313985-1 -#1353RF","","",""
"4001","11","313985-2","1","","556.7500","313985-2 -#1353LF","","",""
"3999","11","313985-3","1","","556.7500","313985-3 -#1353RC","","",""
"4002","11","313985-4","1","","556.7500","313985-4 -#1353LC","","",""
"222","100","314050","1","",".0100","314050","","2025-04-10 11:47:00","1"
"1533","100","314096","1","",".0100","314096","","2025-04-10 11:47:00","1"
"1549","11","314117","1","",".0100","314117","","2025-04-10 11:47:00","1"
"3138","55","314126","1","","370.7900","314126 -#1563L","","2025-04-10 11:47:00","1"
"3137","55","314127","1","","370.7900","314127 -#1563R","","2025-04-10 11:47:00","1"
"3230","55","314132","1","","31.4500","314132 -#1519","","2025-04-10 11:47:00","1"
"3998","55","314151","1","","65.4500","314151 -#1670","","",""
"4046","11","314263","1","","73.6000","314263 -ADDISON","","",""
"1939","11","314309","1","",".0100","314309","","2025-04-10 11:47:00","1"
"1937","11","314326","1","",".0100","314326","","2025-04-10 11:47:00","1"
"1977","11","314326-IQ","1","",".0100","314326-IQ","","2025-04-10 11:47:00","1"
"1552","11","314327","1","","133.5400","314327 -#1764","","2025-04-10 11:47:00","1"
"1763","11","314328","1","",".0100","314328 & 415078","","2025-04-10 11:47:00","1"
"1978","11","314328-IQ","1","",".0100","314328-IQ","","2025-04-10 11:47:00","1"
"1005","100","330-001","1","",".0100","330-001","","2025-04-10 11:47:00","1"
"2944","55","330000227","1","","23.8000","330000227 -#1856","","2025-04-10 11:47:00","1"
"3088","55","330000230","1","","15.3400","330000230 -#1594","","2025-04-10 11:47:00","1"
"2933","55","330000270BK","1","","28.0500","330000270BK -#1587B","","2025-05-05 11:48:00","1"
"3416","55","330000270SI","1","","25.3100","330000270SI -#1587S","","2025-04-10 11:47:00","1"
"1280","100","330000272BK","1","",".0100","330000272BK","","2025-04-10 11:47:00","1"
"3076","55","330000276","1","","38.4700","330000276 -#1591","","2025-04-10 11:47:00","1"
"3240","11","330000330","1","","154.5000","330000330 -ADDISON #0","","2025-04-10 11:47:00","1"
"2995","55","330000341","1","","41.9500","330000341 -#1845","","2025-04-10 11:47:00","1"
"2465","11","331007291","1","","1874.0000","331007291 - #1964","","2025-04-10 11:47:00","1"
"3885","55","331007327","1","","37.4000","331007327 -#1848","","2025-04-10 11:47:00","1"
"3514","55","331007504","1","","226.2500","331007504 -#1935","","2025-04-10 11:47:00","1"
"2466","11","331008346","1","","1498.0000","331008346 - #1593","","2025-04-10 11:47:00","1"
"3129","55","333160","1","","147.0500","333160 -#1142","","2025-04-10 11:47:00","1"
"226","100","333180","1","",".0100","333180","","2025-04-10 11:47:00","1"
"3314","55","33550654","1","","12.8100","33550654 -#1253","","2025-04-10 11:47:00","1"
"2544","44","33681700","1","",".0100","33681700","","2025-04-10 11:47:00","1"
"2545","44","33681711","1","",".0100","33681711","","2025-04-10 11:47:00","1"
"2546","44","33681720","1","",".0100","33681720","","2025-04-10 11:47:00","1"
"2279","44","33801900","1","",".0100","33801900","","2025-04-10 11:47:00","1"
"229","100","339866","1","",".0100","339866","","2025-04-10 11:47:00","1"
"230","100","339873","1","",".0100","339873","","2025-04-10 11:47:00","1"
"4140","10","3423","1","","37.8400","3423","","",""
"3979","55","343718","1","","157.2500","343718 -#1386","","",""
"2802","11","35.1286","1","","3.9600","35.1286","","2025-04-10 11:47:00","1"
"2731","33","35.1554","1","","23.1800","35.1554","","2025-04-10 11:47:00","1"
"4116","11","35.1609","1","","4.5900","35.1609","","",""
"1006","100","350-001","1","",".0100","350-001","","2025-04-10 11:47:00","1"
"1007","100","350-003B","1","",".0100","350-003B","","2025-04-10 11:47:00","1"
"1008","100","350-020","1","",".0100","350-020","","2025-04-10 11:47:00","1"
"1011","100","350-201","1","",".0100","350-201","","2025-04-10 11:47:00","1"
"1010","100","352-002","1","",".0100","352-002","","2025-04-10 11:47:00","1"
"2070","100","352-004","1","",".0100","352-004","","2025-04-10 11:47:00","1"
"1012","100","352-016","1","",".0100","352-016","","2025-04-10 11:47:00","1"
"1013","100","352-205","1","",".0100","352-205","","2025-04-10 11:47:00","1"
"1014","100","353-004","1","",".0100","353-004","","2025-04-10 11:47:00","1"
"232","100","353068","1","",".0100","353068","","2025-04-10 11:47:00","1"
"3952","55","35BS12H-5-8","1","","89.0000","35BS12H-5/8 -#1567","","",""
"1015","100","390-002","1","",".0100","390-002","","2025-04-10 11:47:00","1"
"4047","11","3x5-ST-RC-BK","1","","18.9900","3x5-ST-RC-BK","","",""
"1452","100","4-11-0022","1","",".0100","4-11-0022","","2025-04-10 11:47:00","1"
"2060","100","4-11-0457","1","",".0100","DC-09-0369-0","","2025-04-10 11:47:00","1"
"233","100","4-11-0459","1","",".0100","4-11-0459","","2025-04-10 11:47:00","1"
"3337","55","4-11-0469","1","","32.4200","4-11-0469 -#1412","","2025-04-10 11:47:00","1"
"3412","55","4-11-0470","1","","86.1100","4-11-0470 -#860L","","2025-04-10 11:47:00","1"
"3413","55","4-11-0471","1","","86.1100","4-11-0471 -#860R","","2025-04-10 11:47:00","1"
"1445","100","4-11-0600","1","",".0100","4-11-0600","","2025-04-10 11:47:00","1"
"1450","100","4-11-0820","1","",".0100","4-11-0820","","2025-04-10 11:47:00","1"
"1449","100","4-11-0821","1","",".0100","4-11-0821","","2025-04-10 11:47:00","1"
"237","100","4-11-1031","1","",".0100","4-11-1031","","2025-04-10 11:47:00","1"
"2108","11","4-11-1078","1","",".0100","4-11-1078","","2025-04-10 11:47:00","1"
"1735","100","4-11-1085","1","",".0100","4-11-1085","","2025-04-10 11:47:00","1"
"1734","100","4-11-1086","1","",".0100","4-11-1086","","2025-04-10 11:47:00","1"
"238","100","4-11-4095DB","1","",".0100","4-11-4095DB","","2025-04-10 11:47:00","1"
"239","100","4-12-0470","1","",".0100","4-12-0470","","2025-04-10 11:47:00","1"
"240","100","4-12-0471","1","",".0100","4-12-0471","","2025-04-10 11:47:00","1"
"241","100","4-19-0025","1","",".0100","4-19-0025","","2025-04-10 11:47:00","1"
"1942","11","4-19-0026","1","",".0100","4-19-0026","","2025-04-10 11:47:00","1"
"1941","11","4-19-0027","1","",".0100","4-19-0027","","2025-04-10 11:47:00","1"
"1958","11","4-19-1007","1","","30.1500","4-19-1007","","2025-04-10 11:47:00","1"
"245","100","4-19-1015","1","",".0100","4-19-1015","","2025-04-10 11:47:00","1"
"246","100","4-19-1016","1","",".0100","4-19-1016","","2025-04-10 11:47:00","1"
"247","100","4-19-1017","1","",".0100","4-19-1017","","2025-04-10 11:47:00","1"
"248","100","4-19-1018","1","",".0100","4-19-1018","","2025-04-10 11:47:00","1"
"249","100","4-19-1019","1","",".0100","4-19-1019","","2025-04-10 11:47:00","1"
"2746","55","4-20-0203","1","","189.6300","4-20-0203 -#148","","2025-04-10 11:47:00","1"
"250","100","4-20-1090","1","",".0100","4-20-1090","","2025-04-10 11:47:00","1"
"1480","100","4-40-0028","1","",".0100","4-40-0028","","2025-04-10 11:47:00","1"
"1477","100","4-45-0016","1","",".0100","4-45-0016","","2025-04-10 11:47:00","1"
"1478","100","4-45-0022","1","",".0100","4-45-0022","","2025-04-10 11:47:00","1"
"1479","100","4-45-0023","1","",".0100","4-45-0023","","2025-04-10 11:47:00","1"
"3225","55","4-51-0003","1","","201.4500","4-51-0003 -#1586","","2025-04-10 11:47:00","1"
"3222","55","4-51-0004","1","","195.5000","4-51-0004 -#1585","","2025-04-10 11:47:00","1"
"3620","55","4-51-0005","1","","28.9000","4-51-0005 -#1418","","2025-04-10 11:47:00","1"
"2793","55","4-51-0006","1","","84.1500","4-51-0006 -1628","","2025-04-10 11:47:00","1"
"3223","55","4-51-0007","1","","33.9000","4-51-0007 -#1639","","2025-04-10 11:47:00","1"
"3224","55","4-51-0008","1","","33.9000","4-51-0008 -#1638","","2025-04-10 11:47:00","1"
"257","100","4-51-0010","1","",".0100","4-51-0010","","2025-04-10 11:47:00","1"
"2791","55","4-51-0012","1","","184.4500","4-51-0012 -#1584","","2025-04-10 11:47:00","1"
"2916","55","4-51-0020","1","","9.4600","4-51-0020 -892","","2025-04-10 11:47:00","1"
"4028","100","4-51-0021","1","",".0100","4-51-0021","","",""
"1576","100","4-51-0022","1","",".0100","4-51-0022","","2025-04-10 11:47:00","1"
"1961","11","4-51-0023","1","",".0100","4-51-0023","","2025-04-10 11:47:00","1"
"1577","100","4-51-0024","1","",".0100","4-51-0024","","2025-04-10 11:47:00","1"
"1578","100","4-51-0025","1","",".0100","4-51-0025","","2025-04-10 11:47:00","1"
"261","100","4-51-0028","1","",".0100","4-51-0028","","2025-04-10 11:47:00","1"
"2868","100","4-51-0095","1","",".0100","4-51-0095","","2025-04-10 11:47:00","1"
"3099","55","4-51-0103","1","","823.3700","202-003815735 -#1532SK","","2025-04-10 11:47:00","1"
"2701","55","4-51-0105","1","","861.9000","4-51-0105 -#1627","","2026-08-27 10:27:00","1"
"264","100","4-51-0106","1","",".0100","4-51-0106","","2025-04-10 11:47:00","1"
"2200","11","4-51-0107","1","","293.8900","4-51-0107 -#1335","","2025-04-10 11:47:00","1"
"1980","11","4-51-0142","1","","273.2600","4-51-0142 -#1630","","2025-04-10 11:47:00","1"
"2771","11","4-51-0144","1","","1574.4900","4-51-0144 -ADDISON","","2025-04-10 11:47:00","1"
"1472","100","4-51-0803","1","",".0100","4-51-0803","","2025-04-10 11:47:00","1"
"268","100","4-51-0805","1","",".0100","4-51-0805","","2025-04-10 11:47:00","1"
"1471","100","4-51-0807","1","",".0100","4-51-0807","","2025-04-10 11:47:00","1"
"3554","55","4-51-0819","1","","309.4000","4-51-0819 -#1535D","","2025-04-10 11:47:00","1"
"2792","55","4-51-1001","1","","22.1000","4-51-1001/4-51-1002 -#1649","","2025-04-10 11:47:00","1"
"270","100","4-51-1002","1","",".0100","4-51-1002","","2025-04-10 11:47:00","1"
"271","100","4-51-1010","1","",".0100","4-51-1010","","2025-04-10 11:47:00","1"
"272","100","4-51-1037","1","",".0100","4-51-1037","","2025-04-10 11:47:00","1"
"273","100","4-51-1038","1","",".0100","4-51-1038","","2025-04-10 11:47:00","1"
"2509","11","4-51-1039","1","","17.1400","4-51-1039 -1534L","","2025-04-10 11:47:00","1"
"2510","11","4-51-1040","1","","17.1400","4-51-1040 -1534R","","2025-04-10 11:47:00","1"
"276","100","4-51-1041","1","",".0100","4-51-1041","","2025-04-10 11:47:00","1"
"277","100","4-51-1042","1","",".0100","4-51-1042","","2025-04-10 11:47:00","1"
"278","100","4-51-1062","1","",".0100","4-51-1062","","2025-04-10 11:47:00","1"
"279","100","4-51-4008","1","",".0100","4-51-4008","","2025-04-10 11:47:00","1"
"280","100","4-52-0010","1","",".0100","4-52-0010","","2025-04-10 11:47:00","1"
"281","100","4-52-0011","1","",".0100","4-52-0011","","2025-04-10 11:47:00","1"
"2794","55","4-59-0012","1","",".0100","4-59-0012","","2025-04-10 11:47:00","1"
"3688","11","4-59-0019","1","",".0100","4-59-0019","","2025-04-10 11:47:00","1"
"3689","11","4-59-0020","1","",".0100","4-59-0020","","2025-04-10 11:47:00","1"
"2481","11","4-59-0021-CL","1","","72.3500","4-59-0021-CL","","2025-04-10 11:47:00","1"
"2482","11","4-59-0021-DB","1","","72.3500","4-59-0021-DB","","2025-04-10 11:47:00","1"
"2735","11","4-59-0023","1","","64.5000","4-59-0023","","2025-04-10 11:47:00","1"
"1940","11","4-59-0024","1","",".0100","4-59-0024","","2025-04-10 11:47:00","1"
"3643","55","4-59-0025","1","","34.8500","4-59-0025 -#2029","","2025-04-10 11:47:00","1"
"1959","11","4-59-1009","1","",".0100","4-59-1009","","2025-04-10 11:47:00","1"
"2838","11","4-59-4001","1","","4.6700","4-59-4001 -ADDISON","","2025-04-10 11:47:00","1"
"2254","11","4-59-9001","1","",".0100","4-59-9001","","2025-04-10 11:47:00","1"
"2270","11","4-60-1091","1","",".0100","4-60-1091","","2025-04-10 11:47:00","1"
"1483","100","4-60-1890","1","",".0100","4-60-1890","","2025-04-10 11:47:00","1"
"3851","55","4-70-0582","1","","37.4000","4-70-0582 -#1648","","2025-04-10 11:47:00","1"
"3761","55","4-70-0672","1","","29.7500","4-70-0672 -#699","","2025-04-10 11:47:00","1"
"2257","11","4-70-0702","1","",".0100","4-70-0702","","2025-04-10 11:47:00","1"
"1454","100","4-70-1034","1","",".0100","4-70-1034 / 9-58-0008","","2025-04-10 11:47:00","1"
"1457","100","4-70-4342","1","",".0100","4-70-4342","","2025-04-10 11:47:00","1"
"2992","55","4-80-0802","1","","111.5900","4-80-0802 -#1632","","2025-04-10 11:47:00","1"
"3098","55","4-80-1003","1","","30.8400","4-80-1003 -(Set of 2 BRACKETS)","","2025-04-10 11:47:00","1"
"283","100","4-85-0019","1","",".0100","4-85-0019","","2025-04-10 11:47:00","1"
"3806","11","4.5x7-SD-ST-OV-BK","1","","19.9900","4.5x7-SD-ST-OV-BK -LIGHTPOLE","","2025-04-10 11:47:00","1"
"3861","11","4.5x7-SD-ST-RC-BK","1","","19.9900","4.5x7-SD-ST-RC-BK","","2025-04-10 11:47:00","1"
"1451","100","4/11/4093","1","",".0100","4/11/4093","","2025-04-10 11:47:00","1"
"2095","11","4/19/7001","1","",".0100","4/19/7001","","2025-04-10 11:47:00","1"
"3523","55","4/19/9001","1","","63.5900","4-19-9001 -#0","","2025-04-10 11:47:00","1"
"1248","100","40-09-200","1","",".0100","40-09-200","","2025-04-10 11:47:00","1"
"2858","11","400-1B","1","","17.2800","400-1B -#SECLOCK","","2025-04-10 11:47:00","1"
"1494","100","400573","1","",".0100","400573","","2025-04-10 11:47:00","1"
"1786","11","401145","1","",".0100","401145","","2025-04-10 11:47:00","1"
"2361","44","4033811300","1","",".0100","4033811300","","2025-04-10 11:47:00","1"
"2364","44","4033811311","1","",".0100","4033811311","","2025-04-10 11:47:00","1"
"2363","44","4033811313","1","",".0100","4033811313","","2025-04-10 11:47:00","1"
"2362","44","4033811331","1","",".0100","4033811331","","2025-04-10 11:47:00","1"
"2365","44","4033811400","1","",".0100","4033811400","","2025-04-10 11:47:00","1"
"2368","44","4033811411","1","",".0100","4033811411","","2025-04-10 11:47:00","1"
"2367","44","4033811413","1","",".0100","4033811413","","2025-04-10 11:47:00","1"
"2366","44","4033811431","1","",".0100","4033811431","","2025-04-10 11:47:00","1"
"3052","100","4040XP-62A","1","","18.0000","4040XP-62A","","2025-04-10 11:47:00","1"
"3887","55","405648","1","","227.7800","405648 -#0","","2025-04-10 11:47:00","1"
"284","100","41-1512","1","",".0100","41-1512","","2025-04-10 11:47:00","1"
"285","100","41-2208","1","",".0100","41-2208","","2025-04-10 11:47:00","1"
"2223","11","41.3879","1","",".0100","41.3879","","2025-04-10 11:47:00","1"
"2229","11","41.4703","1","",".0100","70.0207","","2025-04-10 11:47:00","1"
"4061","55","410100","1","","39.9500","410100 -#803R","","",""
"4060","55","410101","1","","39.9500","410101 -#803L","","",""
"2592","100","410432","1","",".0100","410432","","2025-04-10 11:47:00","1"
"3184","55","410872","1","","18.7000","410872 -#265S","","2025-04-10 11:47:00","1"
"1787","11","410889","1","",".0100","410889","","2025-04-10 11:47:00","1"
"1788","100","410895","1","",".0100","410895","","2025-04-10 11:47:00","1"
"1017","100","411-004B-190-4","1","",".0100","411-004B-190-4 (QTY=#4FT PCS)","","2025-04-10 11:47:00","1"
"1018","100","411-004B-190-8","1","",".0100","411-004B-190-8 (QTY=#8FT PCS)","","2025-04-10 11:47:00","1"
"289","100","411247","1","",".0100","411247","","2025-04-10 11:47:00","1"
"290","100","411248","1","",".0100","411248","","2025-04-10 11:47:00","1"
"291","100","411341","1","",".0100","411341","","2025-04-10 11:47:00","1"
"3185","55","411376","1","","18.5900","411376 -#265L","","2025-04-10 11:47:00","1"
"3862","55","411456","1","","71.4000","515059 -#254","","2025-04-10 11:47:00","1"
"3867","11","411507","1","","17.8500","411507 -STEAL OFF","","2025-04-10 11:47:00","1"
"3105","55","411622","1","","48.6300","411622 -#770","","2025-04-10 11:47:00","1"
"3101","11","411624","1","","1.2800","411624 -968B","","2025-04-10 11:47:00","1"
"2961","11","411624-BK","1","","1.2800","411624-BLACK","","2025-04-10 11:47:00","1"
"4071","11","411624-GREY","1","",".0100","411624-GR","","",""
"2666","100","4116AL","1","",".0100","4116AL","","2025-04-10 11:47:00","1"
"3139","55","411709","1","","62.0500","411709 -#678L","","2025-04-10 11:47:00","1"
"3243","55","411714","1","","13.9100","411714 -#1049","","2025-04-10 11:47:00","1"
"1792","11","411720","1","",".0100","411720","","2025-04-10 11:47:00","1"
"1794","100","411746","1","",".0100","411746","","2025-04-10 11:47:00","1"
"3140","55","411794","1","","18.2300","411794 -#1273","","2025-04-10 11:47:00","1"
"3144","55","411795-4ft","1","","15.4800","411795-4FT SECTION -#1434A","","2025-04-10 11:47:00","1"
"3740","55","411795-6ft","1","","23.2200","411795-6FT -#1434A","","2025-04-10 11:47:00","1"
"3800","55","411795-8ft","1","","30.9600","411795-8FT -#1434A","","2025-04-10 11:47:00","1"
"3147","55","411796-4ft.","1","","17.0000","411796 -#947 (4ft. Section)","","2025-04-10 11:47:00","1"
"3148","55","411796-8ft.","1","","34.0000","411796 -#947 (8ft. Section)","","2025-04-10 11:47:00","1"
"3585","55","411810","1","","17.8500","411810 -#1074","","2025-04-10 11:47:00","1"
"2942","55","411842","1","","48.6300","411842 -#398","","2025-04-10 11:47:00","1"
"301","100","411858","1","",".0100","411858","","2025-04-10 11:47:00","1"
"1538","100","411976","1","",".0100","411976","","2025-04-10 11:47:00","1"
"2589","55","412051","1","","21.1900","412051 -#1739","","2025-04-10 11:47:00","1"
"1936","11","412117","1","",".0100","412117","","2025-04-10 11:47:00","1"
"3057","11","412139-21R150PRP","1","",".0100","412139 & 21R150PRP","","2025-04-10 11:47:00","1"
"303","100","412158","1","",".0100","412158","","2025-04-10 11:47:00","1"
"4026","55","4121612","1","","85.8500","4121612 - #1612","","2026-08-13 12:31:00","1"
"1800","100","412172","1","",".0100","412172","","2025-04-10 11:47:00","1"
"3901","55","412199","1","","62.9000","412199 -#2080","","2025-04-10 11:47:00","1"
